iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,1000081,1000081,86326,86326,12,1,-0.7175884919201028,2.9193265851415715,11.5849338553854,-0.7175884919201028,2.9193265851415715,11.5849338553854,-2.3169286251068115,-2.3147919178009033,nan,nan,5.513631820678711,5.122186848893762e-06,nan,0.41901084780693054,nan,nan,nan,nan,93.93759274482727,1.4281878471374512,0.0,95.3657968044281
2,2,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,2000146,1000065,86206,86206,12,1,-0.7169076173301205,2.9285176930604364,11.600874649096351,-0.7169076173301205,2.9285176930604364,11.600874649096351,-2.32283091545105,-2.320666551589966,nan,nan,5.513118267059326,5.185962891118834e-06,nan,0.4201417565345764,nan,nan,nan,nan,93.5226411819458,0.6966018676757812,0.0,94.21924996376038
3,3,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,3000219,1000073,86158,86158,12,1,-0.700087039460827,2.9328023617046006,11.607430534599224,-0.700087039460827,2.9328023617046006,11.607430534599224,-2.3174245357513428,-2.315220355987549,nan,nan,5.512612819671631,5.280543973640306e-06,nan,0.428360253572464,nan,nan,nan,nan,93.92441987991333,0.6956667900085449,0.0,94.62009358406067
4,4,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,4000284,1000065,85893,85893,12,1,-0.6668516877307222,2.9588011320371135,11.64314903426356,-0.6668516877307222,2.9588011320371135,11.64314903426356,-2.29609751701355,-2.2938802242279053,nan,nan,5.512088298797607,5.313795554684475e-06,nan,0.4253063201904297,nan,nan,nan,nan,93.6293077468872,0.6951870918273926,0.0,94.3245005607605
5,5,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,5000345,1000061,85824,85824,12,1,-0.6539600482663093,2.9554783406199108,11.652463180462341,-0.6539600482663093,2.9554783406199108,11.652463180462341,-2.3010284900665283,-2.298825740814209,nan,nan,5.511513710021973,5.2769410103792325e-06,nan,0.42564529180526733,nan,nan,nan,nan,93.50190925598145,0.695716381072998,0.0,94.19763326644897
6,6,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,6000407,1000062,85395,85395,12,1,-0.5917878688390174,2.9555780402491156,11.711013525382048,-0.5917878688390174,2.9555780402491156,11.711013525382048,-2.274714231491089,-2.272599458694458,nan,nan,5.510965347290039,5.07179993292084e-06,nan,0.4156496524810791,nan,nan,nan,nan,93.55510354042053,0.7017092704772949,0.0,94.25681853294373
7,7,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,7000476,1000069,85229,85229,12,1,-0.5838063803343789,2.9731781973483957,11.733905126189443,-0.5838063803343789,2.9731781973483957,11.733905126189443,-2.272838592529297,-2.270656108856201,nan,nan,5.510488510131836,5.2260934353398625e-06,nan,0.42396536469459534,nan,nan,nan,nan,93.78638482093811,0.6979832649230957,0.0,94.48437285423279
8,8,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,8000511,1000035,85139,85139,12,1,-0.5481513640043645,2.9779698038793487,11.745909630134252,-0.5481513640043645,2.9779698038793487,11.745909630134252,-2.249674081802368,-2.2474777698516846,nan,nan,5.509980201721191,5.260881152935326e-06,nan,0.4250490069389343,nan,nan,nan,nan,93.6860191822052,0.6977598667144775,0.0,94.38378572463989
9,9,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,9000571,1000060,85040,85040,12,1,-0.5398189243552626,2.97553159934985,11.759877704609595,-0.5398189243552626,2.97553159934985,11.759877704609595,-2.2619659900665283,-2.2597692012786865,nan,nan,5.509454250335693,5.265691015665652e-06,nan,0.42406976222991943,nan,nan,nan,nan,93.64551091194153,0.6974289417266846,0.0,94.34294772148132
10,10,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,10000652,1000081,84738,84738,12,1,-0.5067262049428345,2.9816579339725884,11.802036866576978,-0.5067262049428345,2.9816579339725884,11.802036866576978,-2.2469096183776855,-2.2447328567504883,nan,nan,5.5089240074157715,5.217760190134868e-06,nan,0.42185837030410767,nan,nan,nan,nan,93.69819450378418,0.7019357681274414,0.0,94.40013647079468
11,11,natural_pg,trpo_paper,trpo_paper,Walker2d-v5,mujoco,0,1,1.0,11000710,1000058,84706,84706,12,1,-0.48415202827109494,2.9910737798556672,11.80622388024461,-0.48415202827109494,2.9910737798556672,11.80622388024461,-2.2314085960388184,-2.229220151901245,nan,nan,5.508438587188721,5.243968644208508e-06,nan,0.4216405749320984,nan,nan,nan,nan,93.7197859287262,0.694892406463623,0.0,94.41468453407288
