iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,1000333,1000333,16459,16459,12,1,63.73084983759471,47.95180044446631,60.77726471839115,63.73084983759471,47.95180044446631,60.77726471839115,33.07766342163086,33.53483200073242,nan,nan,2.7568154335021973,0.009732679463922977,1.0,2.228297710418701,nan,nan,nan,nan,101.17428398132324,0.9190237522125244,0.0,102.09333300590515
2,2,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,2000814,1000481,13610,13610,12,1,94.96891473765693,49.28911932932995,73.51072740631888,94.96891473765693,49.28911932932995,73.51072740631888,46.035823822021484,46.359130859375,nan,nan,2.735591173171997,0.008932664059102535,1.0,2.5607471466064453,nan,nan,nan,nan,101.21924638748169,0.620739221572876,0.0,101.83999180793762
3,3,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,3001443,1000629,12828,12828,12,1,111.83845301288169,40.25031039798006,78.00350795135641,111.83845301288169,40.25031039798006,78.00350795135641,51.84606170654297,52.04157257080078,nan,nan,2.7162368297576904,0.008428161963820457,1.0,1.8620802164077759,nan,nan,nan,nan,101.1482949256897,0.6223924160003662,0.0,101.77069211006165
4,4,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,4002028,1000585,10287,10287,12,1,139.94941873052025,56.6565279789736,97.26693885486536,139.94941873052025,56.6565279789736,97.26693885486536,60.9365348815918,61.17249298095703,nan,nan,2.71071195602417,0.008637208491563797,1.0,2.2222790718078613,nan,nan,nan,nan,101.51065731048584,0.6208896636962891,0.0,102.13155198097229
5,5,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,5002788,1000760,8915,8915,12,1,173.03023234882525,67.8112783201366,112.25574873808189,173.03023234882525,67.8112783201366,112.25574873808189,71.65691375732422,71.93605041503906,nan,nan,2.701394557952881,0.008681364357471466,1.0,2.6524031162261963,nan,nan,nan,nan,101.10448575019836,0.6213288307189941,0.0,101.7258198261261
6,6,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,6003512,1000724,8357,8357,12,1,203.0493754132384,59.66238899687177,119.74679909058274,203.0493754132384,59.66238899687177,119.74679909058274,80.95597076416016,81.18975830078125,nan,nan,2.6801860332489014,0.008893386460840702,1.0,2.1214447021484375,nan,nan,nan,nan,101.0827796459198,0.6188004016876221,0.0,101.70158505439758
7,7,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,7004448,1000936,8285,8285,12,1,221.69472421275844,43.984188440412254,120.8130356065178,221.69472421275844,43.984188440412254,120.8130356065178,86.77528381347656,86.95203399658203,nan,nan,2.644540309906006,0.008185022510588169,1.0,1.7596712112426758,nan,nan,nan,nan,101.06922793388367,0.6202216148376465,0.0,101.68945407867432
8,8,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,8005133,1000685,8305,8305,12,1,237.83524594943128,46.52519286124175,120.49187236604455,237.83524594943128,46.52519286124175,120.49187236604455,93.80042266845703,94.03462982177734,nan,nan,2.635305881500244,0.00914990995079279,1.0,1.8153640031814575,nan,nan,nan,nan,100.49222874641418,0.6202242374420166,0.0,101.11245727539062
9,9,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,9005823,1000690,7756,7756,12,1,272.47220589842647,54.651869227846085,129.0214027849407,272.47220589842647,54.651869227846085,129.0214027849407,106.0765609741211,106.30107116699219,nan,nan,2.6226627826690674,0.00890238955616951,1.0,1.9592576026916504,nan,nan,nan,nan,99.71178078651428,0.6191599369049072,0.0,100.33094668388367
10,10,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,10006572,1000749,7299,7299,12,1,300.84256357166305,48.59589692074113,137.10768598438142,300.84256357166305,48.59589692074113,137.10768598438142,114.09919738769531,114.31639099121094,nan,nan,2.5999064445495605,0.00905649270862341,1.0,1.766427755355835,nan,nan,nan,nan,99.49589157104492,0.6265733242034912,0.0,100.12246990203857
11,11,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,11007639,1001067,7038,7038,12,1,322.61618700625,37.13860792531364,142.2374254049446,322.61618700625,37.13860792531364,142.2374254049446,120.5185317993164,120.67681884765625,nan,nan,2.5891287326812744,0.008219345472753048,1.0,1.5405521392822266,nan,nan,nan,nan,99.25338816642761,0.6208531856536865,0.0,99.87424564361572
12,12,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,12008409,1000770,6941,6941,12,1,333.09729032648494,29.465119692194513,144.18239446765597,333.09729032648494,29.465119692194513,144.18239446765597,123.83302307128906,124.000732421875,nan,nan,2.5802454948425293,0.008736133575439453,1.0,1.386194109916687,nan,nan,nan,nan,99.20954251289368,0.6194589138031006,0.0,99.82900667190552
13,13,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,13008890,1000481,6895,6895,12,1,341.4001012617099,28.71021903784874,145.10239303843366,341.4001012617099,28.71021903784874,145.10239303843366,126.73772430419922,126.88636016845703,nan,nan,2.606107234954834,0.008385121822357178,1.0,1.297401785850525,nan,nan,nan,nan,99.50556445121765,0.625596284866333,0.0,100.13116550445557
14,14,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,14009949,1001059,6746,6746,12,1,351.0365111106181,33.1262696821067,148.3929736139935,351.0365111106181,33.1262696821067,148.3929736139935,128.88795471191406,129.0668182373047,nan,nan,2.6158080101013184,0.008560138754546642,1.0,1.3838002681732178,nan,nan,nan,nan,99.52808284759521,0.6196591854095459,0.0,100.14774680137634
15,15,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,15011152,1001203,6514,6514,12,1,367.8807057479177,35.73994571907817,153.70018421860607,367.8807057479177,35.73994571907817,153.70018421860607,133.04283142089844,133.21365356445312,nan,nan,2.6137707233428955,0.008628626354038715,1.0,1.4497413635253906,nan,nan,nan,nan,99.23053669929504,0.6237144470214844,0.0,99.85425567626953
16,16,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,16011926,1000774,6286,6286,12,1,385.843332874216,47.66382064126831,159.20680878141903,385.843332874216,47.66382064126831,159.20680878141903,137.51535034179688,137.71530151367188,nan,nan,2.623867988586426,0.00873569119721651,1.0,1.620849847793579,nan,nan,nan,nan,98.899893283844,0.6176784038543701,0.0,99.51757669448853
17,17,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,17013246,1001320,5944,5944,12,1,421.2875855737606,72.76745767352695,168.45895020188425,421.2875855737606,72.76745767352695,168.45895020188425,147.03733825683594,147.230712890625,nan,nan,2.6179020404815674,0.008602291345596313,1.0,1.6598581075668335,nan,nan,nan,nan,98.3669970035553,0.6178596019744873,0.0,98.98486256599426
18,18,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,18014594,1001348,5238,5238,12,1,489.6848934407799,105.40306449944404,191.16991218022144,489.6848934407799,105.40306449944404,191.16991218022144,160.96945190429688,161.19833374023438,nan,nan,2.5750348567962646,0.00896141305565834,1.0,1.8575446605682373,nan,nan,nan,nan,97.68475723266602,0.6167564392089844,0.0,98.30151844024658
19,19,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,19016166,1001572,4746,4746,12,1,557.1137229635411,124.96942156024893,211.03497682258745,557.1137229635411,124.96942156024893,211.03497682258745,174.0056915283203,174.30007934570312,nan,nan,2.534116506576538,0.009086444042623043,1.0,2.1678128242492676,nan,nan,nan,nan,97.11433053016663,0.6208779811859131,0.0,97.73521375656128
20,20,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,2,1,1.0,20018021,1001855,4147,4147,12,1,649.2305473768662,156.3625272339911,241.58548348203522,649.2305473768662,156.3625272339911,241.58548348203522,187.53060913085938,187.76666259765625,nan,nan,2.499239683151245,0.008348670788109303,1.0,2.233100652694702,nan,nan,nan,nan,96.50157308578491,0.6176323890686035,0.0,97.11920928955078
