iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,100000,100000,3921,3921,12,1,0.7528693178198127,7.176399541123623,25.464167304259117,0.7528693178198127,7.176399541123623,25.464167304259117,1.5342235565185548e-08,-0.019555861650705338,29.392457821655274,19.49120848022461,5.512605675201416,0.01975233718752861,nan,nan,0.2618299998855591,nan,0.0010516643524169922,0.30507564544677734,11.528708934783936,1.7510137557983398,0.0,13.279818773269653
2,2,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,200000,100000,3386,3386,12,1,5.425498701063422,9.092794399178475,29.4695806261075,5.425498701063422,9.092794399178475,29.4695806261075,-4.804134368896485e-09,-0.027032185727357865,37.039924701538084,30.153191928100586,5.509207717437744,0.02065277168095112,nan,nan,0.2699900001525879,nan,0.2203301191329956,0.305549681186676,11.211650609970093,1.2682650089263916,0.0,12.479953527450562
3,3,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,300000,100000,2733,2733,12,1,13.22598594398228,13.646385647872574,36.485181119648736,13.22598594398228,13.646385647872574,36.485181119648736,2.2413432598114014e-08,-0.02230147220015526,87.53735614746094,67.57945844970703,5.503829002380371,0.017974039568305015,nan,nan,0.25864000029563905,nan,0.2391371726989746,0.3119009733200073,11.133182287216187,1.2443594932556152,0.0,12.377572298049927
4,4,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,400000,100000,2083,2083,12,1,25.038963642490458,22.80943107888144,47.832453192510805,25.038963642490458,22.80943107888144,47.832453192510805,-2.2125244140625e-08,-0.01816878120779991,200.93308517089844,159.2423994824219,5.498418807983398,0.015947070975899695,nan,nan,0.23643999999046325,nan,0.27718013525009155,0.33688825368881226,11.251706600189209,1.2257168292999268,0.0,12.477452516555786
5,5,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,500000,100000,1568,1568,12,1,42.20698432537428,36.68616862758384,63.46237244897959,42.20698432537428,36.68616862758384,63.46237244897959,2.6011466979980468e-09,-0.013208107755184174,397.82566173828127,322.61140568847657,5.49171781539917,0.01743523343682289,nan,nan,0.2525100001525879,nan,0.3265356421470642,0.38033658266067505,11.51484751701355,1.2170307636260986,0.0,12.731910228729248
6,6,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,600000,100000,1146,1146,12,1,72.22211953927173,61.254248194014515,86.717277486911,72.22211953927173,61.254248194014515,86.717277486911,-3.6716461181640626e-09,-0.007356469049453735,771.8366564453125,586.1158047851562,5.484951981048584,0.017112402032613754,nan,nan,0.25009999995708465,nan,0.37018823623657227,0.4469188451766968,11.505462646484375,1.2599380016326904,0.0,12.765432357788086
7,7,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,700000,100000,829,829,12,1,120.65851687723608,85.94670908731943,119.52231604342582,120.65851687723608,85.94670908731943,119.52231604342582,-3.31878662109375e-08,-0.01511640652179718,1059.8630229296875,735.9229687109375,5.425298222045899,0.00873482988446951,nan,nan,0.12194000004768371,nan,0.44627678394317627,0.5487320721149445,11.566550493240356,3.3870458602905273,0.0,14.95363974571228
8,8,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,800000,100000,684,684,12,1,169.73478374078303,97.84955518379282,144.94005847953215,169.73478374078303,97.84955518379282,144.94005847953215,3.9577484130859375e-09,-0.013940733859539032,988.7847977929688,752.86342296875,5.365255355834961,0.008823162142634391,nan,nan,0.12280999997615814,nan,0.5392001271247864,0.5959517359733582,11.539900302886963,3.3502817153930664,0.0,14.890214443206787
9,9,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,900000,100000,620,620,12,1,212.43800957321585,92.15308333383214,159.29193548387096,212.43800957321585,92.15308333383214,159.29193548387096,-7.2096846997737886e-09,-0.012333865609765052,723.9147976367187,558.3632928613281,5.3166818699646,0.009676353186368941,nan,nan,0.1385000000333786,nan,0.6352953612804413,0.6840477585792542,11.553215265274048,3.3238182067871094,0.0,14.877061605453491
10,10,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1000000,100000,586,586,12,1,241.83419565035263,86.09415602964484,168.61262798634812,241.83419565035263,86.09415602964484,168.61262798634812,-7.178783416748047e-09,-0.009503026163578034,541.622384296875,445.1541353027344,5.253262519836426,0.007918116998672486,nan,nan,0.1031900000166893,nan,0.7103853225708008,0.7473486065864563,11.556437492370605,3.3039467334747314,0.0,14.86041522026062
11,11,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1100000,100000,578,578,12,1,255.50972888353732,75.03561807547379,171.21626297577853,255.50972888353732,75.03561807547379,171.21626297577853,3.397464752197266e-10,-0.008966134276986122,371.58426104003905,312.5428187109375,5.201127052307129,0.007866270075142383,nan,nan,0.10362000009059906,nan,0.7741585969924927,0.8076386451721191,11.590171098709106,3.324218273162842,0.0,14.914425611495972
12,12,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1200000,100000,587,587,12,1,265.04758573764667,73.6051244211611,168.76320272572403,265.04758573764667,73.6051244211611,168.76320272572403,1.5723705291748047e-09,-0.007937380027770996,249.95743947509766,220.50788827026366,5.14580535079956,0.007372730756700039,nan,nan,0.09507999997377396,nan,0.8317193686962128,0.8496903628110886,11.596450090408325,3.2918505668640137,0.0,14.888331174850464
13,13,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1300000,100000,570,570,12,1,276.14130258907056,77.40684672193741,173.96491228070175,276.14130258907056,77.40684672193741,173.96491228070175,1.399517059326172e-09,-0.007919735822081567,201.2150109375,177.1380477783203,5.094268798828125,0.007513511632829904,nan,nan,0.09846999996185303,nan,0.8548309952020645,0.8715625703334808,11.680397033691406,3.4563651084899902,0.0,15.136789798736572
14,14,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1400000,100000,565,565,12,1,280.6138097923383,80.00968388502469,174.41769911504426,280.6138097923383,80.00968388502469,174.41769911504426,-3.299713134765625e-09,-0.006364306173324585,164.1699155761719,134.15108571289062,5.0474467277526855,0.009055123879611493,nan,nan,0.1266699999856949,nan,0.8822760954499245,0.9016355723142624,11.669734001159668,3.3185784816741943,0.0,14.988341331481934
15,15,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1500000,100000,599,599,12,1,277.5176334826213,69.49408930106728,165.18864774624373,277.5176334826213,69.49408930106728,165.18864774624373,-3.8385391235351565e-10,-0.006914414010047913,111.00796471923829,100.65929965820312,5.00714875076294,0.008151310414969921,nan,nan,0.11109000004053116,nan,0.9080041199922562,0.9165651947259903,11.665489435195923,3.318911075592041,0.0,14.984431266784668
16,16,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1600000,100000,615,615,12,1,277.13542059101115,54.14486780319771,159.91544715447154,277.13542059101115,54.14486780319771,159.91544715447154,4.000663757324219e-09,-0.007906784281730651,75.08570315612793,62.83092798950195,4.963771828155518,0.007313309488296509,nan,nan,0.09303000002145767,nan,0.9352914988994598,0.94478340446949,11.659822702407837,3.3244469165802,0.0,14.984300136566162
17,17,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1700000,100000,630,630,12,1,278.0757991649483,54.764244970470784,157.07777777777778,278.0757991649483,54.764244970470784,157.07777777777778,1.2922286987304688e-09,-0.0072607611465454105,47.15146080200196,37.26510832458496,4.915379055480957,0.007338203995376825,nan,nan,0.09307000005483627,nan,0.9582278542220592,0.9659995622932911,11.672255992889404,3.2837471961975098,0.0,14.956032037734985
18,18,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1800000,100000,641,641,12,1,277.2495241489589,50.43535612255771,154.64586583463338,277.2495241489589,50.43535612255771,154.64586583463338,2.4366378784179687e-09,-0.008377990682125091,37.39691270874023,30.756797541503907,4.878054141998291,0.008856572908461095,nan,nan,0.12337000001430512,nan,0.9671301543712616,0.9725334830582142,11.73314905166626,3.355445623397827,0.0,15.088627576828003
19,19,ppo,clip,gae,Walker2d-v5,mujoco,2,1,1.0,1900000,100000,662,662,12,1,272.20215687622294,34.97102988668326,149.36102719033232,272.20215687622294,34.97102988668326,149.36102719033232,1.9544363021850586e-09,-0.008486616690307855,50.73908416748047,39.83592734375,4.820647239685059,0.008877450186908244,nan,nan,0.12113000001430511,nan,0.9596609063446522,0.9679034948348999,11.66419267654419,3.2871170043945312,0.0,14.95133900642395
