iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,100000,100000,3726,3726,12,1,24.66389799056172,25.490612830112966,26.76328502415459,24.66389799056172,25.490612830112966,26.76328502415459,-9.634256362915039e-08,-0.015306571431159974,676.8794799609375,267.30351282226565,2.7536189556121826,0.017177161271572112,nan,nan,0.2566900001716614,nan,-0.0015534162521362305,0.32576918601989746,11.845389366149902,1.7828619480133057,0.0,13.62833547592163
2,2,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,200000,100000,2489,2489,12,1,49.308552097367304,41.39572235738047,40.06066693451185,49.308552097367304,41.39572235738047,40.06066693451185,2.124786376953125e-08,-0.020262234621047974,665.749718515625,480.3650063476563,2.7496414184570312,0.016272870569229127,nan,nan,0.23921999993801116,nan,0.16670900583267212,0.29669052362442017,11.759896755218506,1.316601276397705,0.0,13.0765380859375
3,3,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,300000,100000,2000,2000,12,1,71.92804954644029,36.349035577352225,49.8755,71.92804954644029,36.349035577352225,49.8755,-2.6281774044036867e-08,-0.012142143641114236,422.54766525390625,336.9393250195312,2.7429115812683107,0.015768083332777023,nan,nan,0.22174999999046327,nan,0.28078609704971313,0.39296066761016846,11.717122793197632,1.2978618144989014,0.0,13.015021800994873
4,4,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,400000,100000,1909,1909,12,1,82.00496773697432,24.404940857216342,52.21529596647459,82.00496773697432,24.404940857216342,52.21529596647459,8.327364921569824e-09,-0.01152401969909668,196.3357128540039,160.97634920654298,2.7389848232269287,0.01563771606385708,nan,nan,0.20969999999523162,nan,0.5794819891452789,0.6434150338172913,11.634012699127197,1.2876760959625244,0.0,12.92172384262085
5,5,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,500000,100000,1595,1595,12,1,101.45705000138973,33.46157865071282,62.47711598746081,101.45705000138973,33.46157865071282,62.47711598746081,3.728628158569336e-08,-0.016454561602771284,351.6874061328125,259.35997625,2.736128568649292,0.017741884320378303,nan,nan,0.2446299999523163,nan,0.5629285871982574,0.6058272123336792,11.631773233413696,1.3200938701629639,0.0,12.951902627944946
6,6,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,600000,100000,1200,1200,12,1,139.12049484514472,58.34552369959652,82.77833333333334,139.12049484514472,58.34552369959652,82.77833333333334,1.0263025760650635e-08,-0.010616485098600388,858.8932979101562,593.396369921875,2.732777599563599,0.014960747738182545,nan,nan,0.20947000007629393,nan,0.42724066972732544,0.4929770231246948,11.74418830871582,1.2685801982879639,0.0,13.012800931930542
7,7,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,700000,100000,1039,1039,12,1,157.66892544734188,66.87304270822712,95.55245428296439,157.66892544734188,66.87304270822712,95.55245428296439,-2.288818359375e-10,-0.010505920691490173,716.4655563671874,613.2465976953125,2.730182647705078,0.016257696891725064,nan,nan,0.21129000017166139,nan,0.4954732060432434,0.5589839816093445,11.886412382125854,1.3047258853912354,0.0,13.191169023513794
8,8,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,800000,100000,998,998,12,1,175.15347214496094,49.86257350087933,99.58617234468937,175.15347214496094,49.86257350087933,99.58617234468937,3.631114959716797e-09,-0.021007313058376314,455.4662002734375,340.3703183886719,2.697129722366333,0.014624274035692214,nan,nan,0.18278000004291534,nan,0.6317899823188782,0.721607118844986,11.943713426589966,2.9562621116638184,0.0,14.900009870529175
9,9,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,900000,100000,864,864,12,1,211.43199080180224,29.801123468917673,115.05439814814815,211.43199080180224,29.801123468917673,115.05439814814815,9.467601776123047e-09,-0.008313254470825196,290.7166775878906,115.42060923828124,2.6962156295776367,0.015341259497404098,nan,nan,0.23297000014781952,nan,0.8638412654399872,0.9145765826106071,11.974624633789062,1.2348506450653076,0.0,13.209506273269653
10,10,ppo,clip,gae,Hopper-v5,mujoco,2,1,1.0,1000000,100000,851,851,12,1,199.38249460207174,50.574222548278186,116.62867215041128,199.38249460207174,50.574222548278186,116.62867215041128,-6.866455078125e-10,-0.012993652048110963,400.959445390625,300.71893875,2.693895335922241,0.022574257043004035,nan,nan,0.2788700000476837,nan,0.7302742302417755,0.7772830128669739,11.94178557395935,1.2462730407714844,0.0,13.188104629516602
