iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,108000,108000,108,108,12,1,13.386716100141015,6.770702315608398,1000.0,13.386716100141015,6.770702315608398,1000.0,0.7359527945518494,0.7448204159736633,nan,nan,1.8378758430480957,0.00021786915021948516,nan,0.1746678501367569,nan,nan,nan,nan,8.4358971118927,0.4366915225982666,0.0,8.872603178024292
2,2,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,216000,108000,108,108,12,1,13.883191257651575,7.6425305715804,1000.0,13.883191257651575,7.6425305715804,1000.0,0.7215513586997986,0.7299564480781555,nan,nan,1.8371652364730835,0.000206771248485893,nan,0.16764406859874725,nan,nan,nan,nan,8.722381591796875,0.09979915618896484,0.0,8.82218623161316
3,3,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,324000,108000,108,108,12,1,14.840687617063402,6.981938036674963,1000.0,14.840687617063402,6.981938036674963,1000.0,0.7515146136283875,0.7589617371559143,nan,nan,1.8358712196350098,0.00018295520567335188,nan,0.1724536418914795,nan,nan,nan,nan,8.72479248046875,0.09797930717468262,0.0,8.822776317596436
4,4,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,432000,108000,108,108,12,1,16.34163644708645,6.687523948932404,1000.0,16.34163644708645,6.687523948932404,1000.0,0.8200388550758362,0.8267837762832642,nan,nan,1.8339132070541382,0.00016403097833972424,nan,0.19940416514873505,nan,nan,nan,nan,8.455475568771362,0.10171151161193848,0.0,8.557191133499146
5,5,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,540000,108000,108,108,12,1,19.504441904339938,6.3177575387748925,1000.0,19.504441904339938,6.3177575387748925,1000.0,1.0506285429000854,1.0568811893463135,nan,nan,1.8323746919631958,0.0001489976275479421,nan,0.2395908236503601,nan,nan,nan,nan,8.763829469680786,0.10368108749389648,0.0,8.867514848709106
6,6,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,648000,108000,108,108,12,1,19.198076684735042,6.7058623963886586,1000.0,19.198076684735042,6.7058623963886586,1000.0,0.934805154800415,0.9404587745666504,nan,nan,1.832934021949768,0.00013735513493884355,nan,0.1874035894870758,nan,nan,nan,nan,8.313340663909912,0.09772253036499023,0.0,8.411067247390747
7,7,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,756000,108000,108,108,12,1,20.47524516493009,7.397668252993931,1000.0,20.47524516493009,7.397668252993931,1000.0,0.9819964170455933,0.9876590967178345,nan,nan,1.8311333656311035,0.0001348017540294677,nan,0.23533299565315247,nan,nan,nan,nan,8.694861888885498,0.10471796989440918,0.0,8.799583673477173
8,8,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,864000,108000,108,108,12,1,21.842781354981927,6.819432060691762,1000.0,21.842781354981927,6.819432060691762,1000.0,1.059291124343872,1.0640318393707275,nan,nan,1.8298897743225098,0.00011042983533116058,nan,0.25478696823120117,nan,nan,nan,nan,8.319387912750244,0.10376405715942383,0.0,8.42315673828125
9,9,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,972000,108000,108,108,12,1,23.523435737648803,6.548585962730282,1000.0,23.523435737648803,6.548585962730282,1000.0,1.2242891788482666,1.2274610996246338,nan,nan,1.829376459121704,7.550848386017606e-05,nan,0.16763074696063995,nan,nan,nan,nan,8.591631174087524,0.10987281799316406,0.0,8.701509475708008
10,10,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,2,1,1.0,1080000,108000,108,108,12,1,23.904420775339126,6.914693998759753,1000.0,23.904420775339126,6.914693998759753,1000.0,1.2124470472335815,1.2154797315597534,nan,nan,1.8293659687042236,7.30316387489438e-05,nan,0.1512077897787094,nan,nan,nan,nan,8.509449243545532,0.10248422622680664,0.0,8.611937761306763
