iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,100000,100000,96,96,12,1,13.728199605444141,6.474008258009585,1000.0,13.728199605444141,6.474008258009585,1000.0,1.5187263488769533e-08,-0.02734812202334404,18.214856817321778,10.446396098480225,1.8367502689361572,0.01588566900879145,nan,nan,0.2515899999666214,nan,-0.010829687118530273,0.4104498028755188,8.914675951004028,1.7361721992492676,0.0,10.651004791259766
2,2,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,200000,100000,96,96,12,1,22.326632293762827,6.8453455730299115,1000.0,22.326632293762827,6.8453455730299115,1000.0,3.781199455261231e-08,-0.020325015363693237,20.060180384521484,4.533166728210449,1.8282191753387451,0.015072576504945754,nan,nan,0.24144999997138977,nan,0.5548281371593475,0.6952189207077026,8.437135457992554,1.2211766242980957,0.0,9.658349990844727
3,3,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,300000,100000,96,96,12,1,24.272536257489804,5.14259248726794,1000.0,24.272536257489804,5.14259248726794,1000.0,2.863883972167969e-08,-0.01802762351989746,6.799699366760254,1.4515575645828247,1.7770555039596558,0.011189207572042942,nan,nan,0.14087000009059905,nan,0.8172969222068787,0.8729302287101746,8.802572011947632,3.15834903717041,0.0,11.960951805114746
4,4,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,400000,100000,96,96,12,1,24.731322511492674,3.585594567676049,1000.0,24.731322511492674,3.585594567676049,1000.0,3.083765506744385e-08,-0.0063291192984581,1.3243403973007202,0.4528034083652496,1.7736517190933228,0.015302223939597607,nan,nan,0.24390000014305116,nan,0.9345323145389557,0.9568822607398033,8.90220308303833,1.154475212097168,0.0,10.056710481643677
5,5,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,500000,100000,96,96,12,1,25.441158116894968,3.033260849665775,1000.0,25.441158116894968,3.033260849665775,1000.0,-4.988536238670349e-09,-0.010150952814817428,0.50242482629776,0.3007869993972778,1.7414093017578125,0.007745826666355133,nan,nan,0.09749000001192093,nan,0.9660883545875549,0.9717358276247978,8.722291946411133,3.106304407119751,0.0,11.82862901687622
6,6,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,600000,100000,96,96,12,1,28.471708093043514,3.2109636352128077,1000.0,28.471708093043514,3.2109636352128077,1000.0,5.054473876953125e-09,-0.009328832426071167,0.4262061172580719,0.2816475455856323,1.7102200984954834,0.0084587340593338,nan,nan,0.10740999997377396,nan,0.9616647362709045,0.9729319047182798,8.609029769897461,3.176809549331665,0.0,11.785885334014893
7,7,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,700000,100000,96,96,12,1,31.680581713902296,3.35812638903501,1000.0,31.680581713902296,3.35812638903501,1000.0,-1.617550849914551e-08,-0.009131436786055564,0.34317462965011597,0.25559338408470156,1.6637494564056396,0.006131041366159916,nan,nan,0.06462999996423721,nan,0.9709945023059845,0.9755033850669861,8.620212316513062,3.1398987770080566,0.0,11.760140657424927
8,8,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,800000,100000,96,96,12,1,33.07847251761526,2.8578778554204556,1000.0,33.07847251761526,2.8578778554204556,1000.0,6.504058837890625e-09,-0.008853914148807526,0.2534760099887848,0.20586756781578064,1.6290483474731445,0.005442984943985939,nan,nan,0.055290000027418136,nan,0.9782296288758516,0.9805935099720955,8.736081600189209,3.147620439529419,0.0,11.883732318878174
9,9,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,900000,100000,96,96,12,1,34.686702616128294,2.662229740041208,1000.0,34.686702616128294,2.662229740041208,1000.0,1.0075569152832031e-08,-0.007565483512878418,0.22452755434751512,0.1760216930770874,1.5880081673812867,0.005101432896256447,nan,nan,0.050990000002384184,nan,0.9818871188908815,0.9834501091390848,8.999959945678711,3.0972394943237305,0.0,12.097233533859253
10,10,ppo,clip,gae,Swimmer-v5,mujoco,2,1,1.0,1000000,100000,96,96,12,1,35.472029271044676,2.4613275613322245,1000.0,35.472029271044676,2.4613275613322245,1000.0,-1.1565685272216796e-08,-0.0066093375205993656,0.1648167282152176,0.14411434553861618,1.5477907677841187,0.0042375597573816775,nan,nan,0.0363600000166893,nan,0.9855321301147342,0.9863376021385193,9.04219126701355,3.100677251815796,0.0,12.14289903640747
