iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,108000,108000,108,108,12,1,-3.7339387553029546,9.249345184408382,1000.0,-3.7339387553029546,9.249345184408382,1000.0,-0.15997037291526794,-0.09650972485542297,nan,nan,1.8378758430480957,0.009222048334777355,1.0,0.2941223084926605,nan,nan,nan,nan,9.003106355667114,0.441586971282959,0.0,9.444706916809082
2,2,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,216000,108000,108,108,12,1,18.47482567871878,7.42366808556868,1000.0,18.47482567871878,7.42366808556868,1000.0,1.5361865758895874,1.5904383659362793,nan,nan,1.8473454713821411,0.009595331735908985,1.0,0.3221694529056549,nan,nan,nan,nan,8.445650100708008,0.10843229293823242,0.0,8.55408787727356
3,3,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,324000,108000,108,108,12,1,21.67028565186819,6.030094586316611,1000.0,21.67028565186819,6.030094586316611,1000.0,1.1723982095718384,1.1891473531723022,nan,nan,1.8488515615463257,0.008206117898225784,1.0,0.17361481487751007,nan,nan,nan,nan,8.913317918777466,0.1070864200592041,0.0,9.020408630371094
4,4,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,432000,108000,108,108,12,1,23.37975958026789,3.8793548726288787,1000.0,23.37975958026789,3.8793548726288787,1000.0,0.9119391441345215,0.9298569560050964,nan,nan,1.8431719541549683,0.006730752997100353,1.0,0.21836061775684357,nan,nan,nan,nan,8.678155660629272,0.1077723503112793,0.0,8.785932064056396
5,5,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,540000,108000,108,108,12,1,25.209756220336665,2.3660616982623788,1000.0,25.209756220336665,2.3660616982623788,1000.0,0.9975034594535828,1.015511393547058,nan,nan,1.825904130935669,0.005605882499366999,1.0,0.264409601688385,nan,nan,nan,nan,8.83390212059021,0.10728669166564941,0.0,8.941192388534546
6,6,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,648000,108000,108,108,12,1,26.560930612008548,2.730639726886893,1000.0,26.560930612008548,2.730639726886893,1000.0,1.4836589097976685,1.5031431913375854,nan,nan,1.825269103050232,0.007649641018360853,1.0,0.22200067341327667,nan,nan,nan,nan,8.747025966644287,0.11687111854553223,0.0,8.863901853561401
7,7,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,756000,108000,108,108,12,1,25.167529791258833,3.148496763095066,1000.0,25.167529791258833,3.148496763095066,1000.0,0.8468554019927979,0.8608229160308838,nan,nan,1.815238356590271,0.005743241403251886,1.0,0.19560343027114868,nan,nan,nan,nan,8.553565502166748,0.10749244689941406,0.0,8.661062002182007
8,8,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,864000,108000,108,108,12,1,26.571433079091335,2.1161064271648846,1000.0,26.571433079091335,2.1161064271648846,1000.0,0.8500432372093201,0.869091272354126,nan,nan,1.8433815240859985,0.0075865378603339195,1.0,0.24954655766487122,nan,nan,nan,nan,8.818411827087402,0.10574841499328613,0.0,8.924164056777954
9,9,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,972000,108000,108,108,12,1,26.572730424893294,2.020088332868997,1000.0,26.572730424893294,2.020088332868997,1000.0,0.8065945506095886,0.8227708339691162,nan,nan,1.8477178812026978,0.00701415678486228,1.0,0.24555057287216187,nan,nan,nan,nan,8.442694902420044,0.10897135734558105,0.0,8.551681995391846
10,10,trpo,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,1080000,108000,108,108,12,1,27.612499534207338,2.29331953069238,1000.0,27.612499534207338,2.29331953069238,1000.0,0.8281634449958801,0.8487722873687744,nan,nan,1.8135225772857666,0.007507979404181242,1.0,0.29827606678009033,nan,nan,nan,nan,8.850430011749268,0.10373353958129883,0.0,8.954167127609253
