index,epoch,train_return_mean_mean,train_return_mean_std,num_seeds,label,env_id
45,46,273.5482067698409,168.31185779476374,3,NPG 1x stepsize,Hopper-v5
46,47,275.06174340178086,163.99615225439098,3,NPG 1x stepsize,Hopper-v5
47,48,277.6436680928909,160.6450377862402,3,NPG 1x stepsize,Hopper-v5
48,49,279.1841383492483,154.73589025167377,3,NPG 1x stepsize,Hopper-v5
49,50,282.17844935517905,149.55792094609328,3,NPG 1x stepsize,Hopper-v5
50,51,286.3691706987376,145.4114631358456,3,NPG 1x stepsize,Hopper-v5
51,52,288.9114727840045,139.295043127778,3,NPG 1x stepsize,Hopper-v5
52,53,294.2656422797335,133.7553314839642,3,NPG 1x stepsize,Hopper-v5
53,54,298.43839696121586,129.51774967219188,3,NPG 1x stepsize,Hopper-v5
54,55,302.4778454722496,125.00658821658745,3,NPG 1x stepsize,Hopper-v5
55,56,304.3043005914066,117.91089542783256,3,NPG 1x stepsize,Hopper-v5
56,57,308.2753888350786,114.92855967670582,3,NPG 1x stepsize,Hopper-v5
57,58,309.95991933676146,110.40651663350808,3,NPG 1x stepsize,Hopper-v5
58,59,311.97410179933735,107.30033048379951,3,NPG 1x stepsize,Hopper-v5
59,60,314.43313914356855,106.38696948957856,3,NPG 1x stepsize,Hopper-v5
60,61,314.8614234461924,103.22134604321437,3,NPG 1x stepsize,Hopper-v5
61,62,315.6095705941902,100.79375648966278,3,NPG 1x stepsize,Hopper-v5
62,63,316.4394951207336,99.76440712944832,3,NPG 1x stepsize,Hopper-v5
63,64,317.4524503792068,99.3628007018803,3,NPG 1x stepsize,Hopper-v5
64,65,317.87186804366365,98.46978363399865,3,NPG 1x stepsize,Hopper-v5
65,66,318.34348423493145,97.30190631636727,3,NPG 1x stepsize,Hopper-v5
66,67,320.1479290857107,98.5063725612769,3,NPG 1x stepsize,Hopper-v5
67,68,320.3215280206179,97.30033375684881,3,NPG 1x stepsize,Hopper-v5
68,69,320.19575921575034,96.25835030660832,3,NPG 1x stepsize,Hopper-v5
69,70,321.24500244800066,96.51229504698507,3,NPG 1x stepsize,Hopper-v5
70,71,320.4840908279761,95.22226415346073,3,NPG 1x stepsize,Hopper-v5
71,72,320.74691635202134,94.14694369203241,3,NPG 1x stepsize,Hopper-v5
72,73,320.75063262333816,93.39971986166236,3,NPG 1x stepsize,Hopper-v5
73,74,321.3431807773188,93.40474910835391,3,NPG 1x stepsize,Hopper-v5
74,75,321.689765855634,92.76166453638096,3,NPG 1x stepsize,Hopper-v5
75,76,322.0996682665463,92.9648416254337,3,NPG 1x stepsize,Hopper-v5
76,77,321.7250207694843,91.85685521054444,3,NPG 1x stepsize,Hopper-v5
77,78,322.09066918309026,91.31016066087135,3,NPG 1x stepsize,Hopper-v5
78,79,323.44868094119596,92.11250371331471,3,NPG 1x stepsize,Hopper-v5
79,80,323.9963425257672,91.96433859045223,3,NPG 1x stepsize,Hopper-v5
80,81,324.5914882454556,91.85938967245721,3,NPG 1x stepsize,Hopper-v5
81,82,324.298510867332,91.06494512291313,3,NPG 1x stepsize,Hopper-v5
82,83,325.2834622567844,91.16415298790838,3,NPG 1x stepsize,Hopper-v5
83,84,326.50897173313325,91.67626491718005,3,NPG 1x stepsize,Hopper-v5
84,85,326.5870489913828,91.4096563163782,3,NPG 1x stepsize,Hopper-v5
85,86,327.695880846006,91.89962734335965,3,NPG 1x stepsize,Hopper-v5
86,87,327.9537278411455,91.28244039850287,3,NPG 1x stepsize,Hopper-v5
87,88,328.92788354828025,92.04228321164474,3,NPG 1x stepsize,Hopper-v5
88,89,329.37574446934417,91.40269770149078,3,NPG 1x stepsize,Hopper-v5
89,90,329.3252426349815,90.70178973842665,3,NPG 1x stepsize,Hopper-v5
90,91,329.422047088688,90.32845582376042,3,NPG 1x stepsize,Hopper-v5
91,92,331.00323361658207,91.0359789162588,3,NPG 1x stepsize,Hopper-v5
92,93,331.779244792554,91.19483370568032,3,NPG 1x stepsize,Hopper-v5
93,94,332.4757812111921,91.55690492608896,3,NPG 1x stepsize,Hopper-v5
94,95,333.68512135851944,91.76665348254258,3,NPG 1x stepsize,Hopper-v5
95,96,334.8307657486796,92.32014075455194,3,NPG 1x stepsize,Hopper-v5
96,97,335.4543332257617,92.46227127968938,3,NPG 1x stepsize,Hopper-v5
97,98,336.6901696517172,93.21120574602591,3,NPG 1x stepsize,Hopper-v5
98,99,337.65783571554454,93.5492081900119,3,NPG 1x stepsize,Hopper-v5
99,100,339.22091383819196,94.51974753333307,3,NPG 1x stepsize,Hopper-v5
100,101,339.9204260037379,94.87317977903187,3,NPG 1x stepsize,Hopper-v5
101,102,341.8156513779243,96.07425081159374,3,NPG 1x stepsize,Hopper-v5
102,103,343.60709836215216,97.41108760514796,3,NPG 1x stepsize,Hopper-v5
103,104,345.2557733636698,98.48254792826657,3,NPG 1x stepsize,Hopper-v5
104,105,347.40909626256644,100.07756089608384,3,NPG 1x stepsize,Hopper-v5
105,106,349.61033333594787,101.42128840993662,3,NPG 1x stepsize,Hopper-v5
106,107,352.0483177095871,103.56816615806207,3,NPG 1x stepsize,Hopper-v5
107,108,353.86581263567837,105.79575967759278,3,NPG 1x stepsize,Hopper-v5
108,109,357.1155684057967,109.24257926219443,3,NPG 1x stepsize,Hopper-v5
109,110,360.96413818111074,112.79290430506586,3,NPG 1x stepsize,Hopper-v5
110,111,364.49351433260307,116.65610106355733,3,NPG 1x stepsize,Hopper-v5
111,112,368.76926336937566,121.67104936460714,3,NPG 1x stepsize,Hopper-v5
112,113,373.90023251311294,127.33322820469361,3,NPG 1x stepsize,Hopper-v5
113,114,379.47539260776125,134.79000913345774,3,NPG 1x stepsize,Hopper-v5
114,115,385.00200533994695,142.0189976898586,3,NPG 1x stepsize,Hopper-v5
115,116,389.8870227336954,148.22050657490558,3,NPG 1x stepsize,Hopper-v5
116,117,394.5678781585804,154.0611636438335,3,NPG 1x stepsize,Hopper-v5
117,118,399.0693301598821,160.182484233071,3,NPG 1x stepsize,Hopper-v5
118,119,402.79691498447755,164.7490727784294,3,NPG 1x stepsize,Hopper-v5
119,120,405.2634174950969,168.30848066432446,3,NPG 1x stepsize,Hopper-v5
120,121,409.43903452370097,173.82404462436764,3,NPG 1x stepsize,Hopper-v5
121,122,414.12908786192594,179.9936849830761,3,NPG 1x stepsize,Hopper-v5
122,123,418.6012756430293,185.35738121212881,3,NPG 1x stepsize,Hopper-v5
123,124,422.26508073234135,189.4362688629818,3,NPG 1x stepsize,Hopper-v5
124,125,425.0462366481507,191.92284617518266,3,NPG 1x stepsize,Hopper-v5
125,126,427.41006134880854,194.83409410252136,3,NPG 1x stepsize,Hopper-v5
126,127,432.69442005090735,201.17437939188505,3,NPG 1x stepsize,Hopper-v5
127,128,435.51492866763664,204.22092408575227,3,NPG 1x stepsize,Hopper-v5
128,129,440.6258473869963,210.1797060090196,3,NPG 1x stepsize,Hopper-v5
129,130,443.7682109628033,213.47948387596134,3,NPG 1x stepsize,Hopper-v5
130,131,447.8207861301469,218.21543890066067,3,NPG 1x stepsize,Hopper-v5
131,132,451.9089596779747,223.57344367528543,3,NPG 1x stepsize,Hopper-v5
132,133,454.49793301615415,225.052044666917,3,NPG 1x stepsize,Hopper-v5
133,134,458.2803206742971,229.83196803327604,3,NPG 1x stepsize,Hopper-v5
134,135,459.37637809060607,230.44338380142403,3,NPG 1x stepsize,Hopper-v5
135,136,462.9139939500892,234.23426537651412,3,NPG 1x stepsize,Hopper-v5
136,137,465.81419354120436,237.1813928102643,3,NPG 1x stepsize,Hopper-v5
137,138,469.20159139008393,241.77710429550137,3,NPG 1x stepsize,Hopper-v5
138,139,473.71234786099376,246.2457120777895,3,NPG 1x stepsize,Hopper-v5
139,140,474.86705897575126,247.25850510366317,3,NPG 1x stepsize,Hopper-v5
140,141,477.16624581936725,250.113339405554,3,NPG 1x stepsize,Hopper-v5
141,142,479.0432507252156,252.94677349494438,3,NPG 1x stepsize,Hopper-v5
142,143,480.34483385106313,253.95471696071226,3,NPG 1x stepsize,Hopper-v5
143,144,482.9334408437209,256.8173302964618,3,NPG 1x stepsize,Hopper-v5
144,145,486.62051350100677,262.15833911695154,3,NPG 1x stepsize,Hopper-v5
145,146,488.0370034792327,264.47270122462976,3,NPG 1x stepsize,Hopper-v5
146,147,492.28506162938044,269.26163129810766,3,NPG 1x stepsize,Hopper-v5
147,148,494.76201907369637,273.6066678198355,3,NPG 1x stepsize,Hopper-v5
148,149,495.876545695075,274.6424796702709,3,NPG 1x stepsize,Hopper-v5
149,150,496.92492864068475,275.01169487043194,3,NPG 1x stepsize,Hopper-v5
150,151,497.34024855468846,274.78093780651,3,NPG 1x stepsize,Hopper-v5
151,152,499.837025139269,279.39523285428663,3,NPG 1x stepsize,Hopper-v5
152,153,502.64758598451823,282.7944385889078,3,NPG 1x stepsize,Hopper-v5
153,154,502.92223377066733,282.9340326712934,3,NPG 1x stepsize,Hopper-v5
154,155,504.87150523420866,285.280074097417,3,NPG 1x stepsize,Hopper-v5
155,156,504.9405414818231,284.5682732663984,3,NPG 1x stepsize,Hopper-v5
156,157,503.8012613353608,283.0844347766927,3,NPG 1x stepsize,Hopper-v5
157,158,504.71306443017176,284.2388878278364,3,NPG 1x stepsize,Hopper-v5
158,159,506.2929612330011,285.72934950477475,3,NPG 1x stepsize,Hopper-v5
159,160,507.39283931215255,287.3677853167015,3,NPG 1x stepsize,Hopper-v5
160,161,511.41515987133,293.11180525064657,3,NPG 1x stepsize,Hopper-v5
161,162,511.19513865413006,292.1555487498799,3,NPG 1x stepsize,Hopper-v5
162,163,514.0016527869226,296.3506961832989,3,NPG 1x stepsize,Hopper-v5
163,164,516.1460270191491,300.3112668305356,3,NPG 1x stepsize,Hopper-v5
164,165,517.7833004920116,300.9680213492376,3,NPG 1x stepsize,Hopper-v5
165,166,517.8198133080585,300.3245980079221,3,NPG 1x stepsize,Hopper-v5
166,167,517.7071622547458,300.09845209196027,3,NPG 1x stepsize,Hopper-v5
167,168,518.3604741156965,300.25807940398374,3,NPG 1x stepsize,Hopper-v5
168,169,516.5472374305052,297.14468749889727,3,NPG 1x stepsize,Hopper-v5
169,170,519.2239084429983,301.18982007121633,3,NPG 1x stepsize,Hopper-v5
170,171,522.75747173924,306.70400431570425,3,NPG 1x stepsize,Hopper-v5
171,172,519.2243715305017,299.98726082132333,3,NPG 1x stepsize,Hopper-v5
172,173,518.2487657197117,298.2629836112409,3,NPG 1x stepsize,Hopper-v5
173,174,520.7527974337518,302.52487860803706,3,NPG 1x stepsize,Hopper-v5
174,175,524.0542023836196,306.5943562064882,3,NPG 1x stepsize,Hopper-v5
175,176,526.0412121459384,308.9545479408968,3,NPG 1x stepsize,Hopper-v5
176,177,526.8168402263688,309.14397573910855,3,NPG 1x stepsize,Hopper-v5
177,178,523.7040690244967,304.132550826003,3,NPG 1x stepsize,Hopper-v5
178,179,526.8857318248652,309.3124343597724,3,NPG 1x stepsize,Hopper-v5
179,180,526.424118254864,307.00235659607824,3,NPG 1x stepsize,Hopper-v5
180,181,528.8994878409165,309.12226353873905,3,NPG 1x stepsize,Hopper-v5
181,182,528.4860116556242,306.93571659955694,3,NPG 1x stepsize,Hopper-v5
182,183,530.021759034288,308.9491757886369,3,NPG 1x stepsize,Hopper-v5
183,184,531.0800903533213,309.69723237350155,3,NPG 1x stepsize,Hopper-v5
184,185,532.2210497111658,310.8195809852128,3,NPG 1x stepsize,Hopper-v5
185,186,530.6537186849197,307.40686980734495,3,NPG 1x stepsize,Hopper-v5
186,187,530.0673099848689,306.2284530701558,3,NPG 1x stepsize,Hopper-v5
187,188,536.8458747651081,316.68351152596694,3,NPG 1x stepsize,Hopper-v5
188,189,536.5486026989269,315.544265312532,3,NPG 1x stepsize,Hopper-v5
189,190,540.4127884642829,320.9162798025804,3,NPG 1x stepsize,Hopper-v5
190,191,543.3879349216188,326.0266298005099,3,NPG 1x stepsize,Hopper-v5
191,192,543.2506251281965,325.4710681032477,3,NPG 1x stepsize,Hopper-v5
192,193,542.8837693065406,325.1881624225809,3,NPG 1x stepsize,Hopper-v5
193,194,544.2658281767095,326.15619012335003,3,NPG 1x stepsize,Hopper-v5
194,195,544.8603391823714,326.87330110557684,3,NPG 1x stepsize,Hopper-v5
195,196,547.9264794882384,331.8320045684053,3,NPG 1x stepsize,Hopper-v5
196,197,547.5798017052722,330.54988501536985,3,NPG 1x stepsize,Hopper-v5
197,198,548.5884037861564,330.0500161127263,3,NPG 1x stepsize,Hopper-v5
198,199,551.6486598841321,334.6857654745423,3,NPG 1x stepsize,Hopper-v5
199,200,552.2587878605339,335.5144440844377,3,NPG 1x stepsize,Hopper-v5
0,1,30.127192881617688,29.813458838387906,3,NPG 3x stepsize,Hopper-v5
1,2,42.57030015488267,46.58165016551281,3,NPG 3x stepsize,Hopper-v5
2,3,51.14328452848952,52.70919836558266,3,NPG 3x stepsize,Hopper-v5
3,4,65.08551540662334,56.08388601941634,3,NPG 3x stepsize,Hopper-v5
4,5,96.89981349086683,77.68065590743164,3,NPG 3x stepsize,Hopper-v5
5,6,125.32143198767041,107.09329744262082,3,NPG 3x stepsize,Hopper-v5
6,7,142.44712156348749,122.06016740558076,3,NPG 3x stepsize,Hopper-v5
7,8,166.09236975421337,145.047788372415,3,NPG 3x stepsize,Hopper-v5
8,9,191.5058901965374,172.6738757595999,3,NPG 3x stepsize,Hopper-v5
9,10,213.50305032125357,197.53211853370016,3,NPG 3x stepsize,Hopper-v5
10,11,234.17354133486455,218.38838269959118,3,NPG 3x stepsize,Hopper-v5
11,12,254.06363745995637,234.53376093417307,3,NPG 3x stepsize,Hopper-v5
12,13,265.8329397087036,231.35042174048752,3,NPG 3x stepsize,Hopper-v5
13,14,270.6536146011643,215.3460463054621,3,NPG 3x stepsize,Hopper-v5
14,15,277.47891571343666,205.71326704786438,3,NPG 3x stepsize,Hopper-v5
15,16,283.2247291333825,198.57741019433763,3,NPG 3x stepsize,Hopper-v5
16,17,286.51625544873986,187.08209012778764,3,NPG 3x stepsize,Hopper-v5
17,18,292.9353995070221,176.0270960001986,3,NPG 3x stepsize,Hopper-v5
18,19,301.04039121270614,161.37989582040228,3,NPG 3x stepsize,Hopper-v5
19,20,311.6002826249293,145.40674540932855,3,NPG 3x stepsize,Hopper-v5
20,21,319.04017630574003,127.64605080357356,3,NPG 3x stepsize,Hopper-v5
21,22,324.2268386072667,116.82566703614367,3,NPG 3x stepsize,Hopper-v5
22,23,326.6195695195718,109.71513071746593,3,NPG 3x stepsize,Hopper-v5
23,24,328.70499823379754,106.797558269392,3,NPG 3x stepsize,Hopper-v5
24,25,331.6484386980001,106.36829750172274,3,NPG 3x stepsize,Hopper-v5
25,26,332.4612428606309,103.80918915032768,3,NPG 3x stepsize,Hopper-v5
26,27,333.1464248027066,101.18671834368482,3,NPG 3x stepsize,Hopper-v5
27,28,336.0811607237163,101.51842260626051,3,NPG 3x stepsize,Hopper-v5
28,29,337.64187420932944,100.6990985162881,3,NPG 3x stepsize,Hopper-v5
29,30,340.40957147100835,100.91869316986765,3,NPG 3x stepsize,Hopper-v5
30,31,343.5928271938844,101.417662959574,3,NPG 3x stepsize,Hopper-v5
31,32,349.0132073639693,104.43050976638071,3,NPG 3x stepsize,Hopper-v5
32,33,358.16789896685015,111.86405503143637,3,NPG 3x stepsize,Hopper-v5
33,34,368.1148689929316,122.87221116216712,3,NPG 3x stepsize,Hopper-v5
34,35,384.38556380148765,141.60022342700407,3,NPG 3x stepsize,Hopper-v5
35,36,399.2521813101825,164.1381168878534,3,NPG 3x stepsize,Hopper-v5
36,37,415.90591731890794,188.89515399170327,3,NPG 3x stepsize,Hopper-v5
37,38,427.94386184967993,205.34523915138183,3,NPG 3x stepsize,Hopper-v5
38,39,443.9175878876218,226.96325429717126,3,NPG 3x stepsize,Hopper-v5
39,40,451.61370128551624,237.82003398963596,3,NPG 3x stepsize,Hopper-v5
40,41,453.7571208450749,239.32606440201602,3,NPG 3x stepsize,Hopper-v5
41,42,470.83085617184474,263.7362959065524,3,NPG 3x stepsize,Hopper-v5
42,43,484.79940450347823,284.185620327063,3,NPG 3x stepsize,Hopper-v5
43,44,492.9092501470388,294.36058626345886,3,NPG 3x stepsize,Hopper-v5
44,45,505.3874064995219,311.10939868411043,3,NPG 3x stepsize,Hopper-v5
45,46,514.2010039413777,322.72411660200004,3,NPG 3x stepsize,Hopper-v5
46,47,525.7235815723216,336.43212886619574,3,NPG 3x stepsize,Hopper-v5
47,48,528.3762389702052,338.5521113661689,3,NPG 3x stepsize,Hopper-v5
48,49,527.5273585602231,335.8543905165428,3,NPG 3x stepsize,Hopper-v5
49,50,537.2803472384466,350.29161658206857,3,NPG 3x stepsize,Hopper-v5
50,51,546.6915537051185,362.895556845219,3,NPG 3x stepsize,Hopper-v5
51,52,555.4906985016866,372.64053609935553,3,NPG 3x stepsize,Hopper-v5
52,53,553.4382109064937,365.907629187622,3,NPG 3x stepsize,Hopper-v5
53,54,560.5726844435842,375.3326891394721,3,NPG 3x stepsize,Hopper-v5
54,55,547.7385559954913,349.7270563751347,3,NPG 3x stepsize,Hopper-v5
55,56,559.0717973877657,365.89785044974906,3,NPG 3x stepsize,Hopper-v5
56,57,564.9022832531429,372.6698388482878,3,NPG 3x stepsize,Hopper-v5
57,58,560.7615057378786,362.3355796094763,3,NPG 3x stepsize,Hopper-v5
58,59,569.4714487890309,372.28333988724364,3,NPG 3x stepsize,Hopper-v5
59,60,582.5917296820022,393.0038775148398,3,NPG 3x stepsize,Hopper-v5
60,61,613.3062634241073,441.0114582743472,3,NPG 3x stepsize,Hopper-v5
61,62,596.0440658540534,407.1908702272104,3,NPG 3x stepsize,Hopper-v5
62,63,586.7096111172895,387.44713048709696,3,NPG 3x stepsize,Hopper-v5
63,64,607.0880579570198,419.1188224927093,3,NPG 3x stepsize,Hopper-v5
64,65,629.6138462946861,452.86613347289835,3,NPG 3x stepsize,Hopper-v5
65,66,626.8284415998738,442.0725795461234,3,NPG 3x stepsize,Hopper-v5
66,67,624.2127809730054,432.79552939798026,3,NPG 3x stepsize,Hopper-v5
67,68,635.3151619480731,445.51973659979035,3,NPG 3x stepsize,Hopper-v5
68,69,642.1092300424626,451.18373519568985,3,NPG 3x stepsize,Hopper-v5
69,70,638.1357484900924,439.69093404906613,3,NPG 3x stepsize,Hopper-v5
70,71,635.1052985705304,429.6498970715642,3,NPG 3x stepsize,Hopper-v5
71,72,633.56939529673,419.4125890051906,3,NPG 3x stepsize,Hopper-v5
72,73,642.7144737615519,423.36612274797096,3,NPG 3x stepsize,Hopper-v5
73,74,636.3632182823698,395.8602556420339,3,NPG 3x stepsize,Hopper-v5
74,75,644.8026267577626,382.4880498588149,3,NPG 3x stepsize,Hopper-v5
75,76,662.9834606225436,392.34979481298245,3,NPG 3x stepsize,Hopper-v5
76,77,679.6034207127874,386.16574067676265,3,NPG 3x stepsize,Hopper-v5
77,78,675.870549365426,358.77090572774523,3,NPG 3x stepsize,Hopper-v5
78,79,694.2071882547629,366.8694973822686,3,NPG 3x stepsize,Hopper-v5
79,80,716.3374227255317,378.252944893663,3,NPG 3x stepsize,Hopper-v5
80,81,731.8286584820347,389.960458247842,3,NPG 3x stepsize,Hopper-v5
81,82,745.6555762832214,390.4300565195127,3,NPG 3x stepsize,Hopper-v5
82,83,757.3275531320754,391.8321474114481,3,NPG 3x stepsize,Hopper-v5
83,84,751.4209677087582,378.8446912376563,3,NPG 3x stepsize,Hopper-v5
84,85,758.4349054419545,385.4644758397709,3,NPG 3x stepsize,Hopper-v5
85,86,754.134869890102,378.60061124914336,3,NPG 3x stepsize,Hopper-v5
86,87,751.197106719963,370.69419710571657,3,NPG 3x stepsize,Hopper-v5
87,88,771.2967490652172,386.16503829770176,3,NPG 3x stepsize,Hopper-v5
88,89,790.9499533678148,401.52779167689687,3,NPG 3x stepsize,Hopper-v5
89,90,808.7882707973022,421.9926305549009,3,NPG 3x stepsize,Hopper-v5
90,91,794.6965362056259,426.2346947670467,3,NPG 3x stepsize,Hopper-v5
91,92,819.6857236689057,457.6274964646297,3,NPG 3x stepsize,Hopper-v5
92,93,849.727648648351,479.99323763233315,3,NPG 3x stepsize,Hopper-v5
93,94,853.6586517541717,483.17630224173337,3,NPG 3x stepsize,Hopper-v5
94,95,852.9581939744476,471.6165471155211,3,NPG 3x stepsize,Hopper-v5
95,96,834.7045946093859,451.9308558066049,3,NPG 3x stepsize,Hopper-v5
96,97,855.6252379300246,481.86149397923964,3,NPG 3x stepsize,Hopper-v5
97,98,847.2897668979621,473.9971854905349,3,NPG 3x stepsize,Hopper-v5
98,99,862.825849726497,493.04232667994694,3,NPG 3x stepsize,Hopper-v5
99,100,862.8232259120024,487.4953667350186,3,NPG 3x stepsize,Hopper-v5
100,101,860.241480306932,474.8997564548399,3,NPG 3x stepsize,Hopper-v5
101,102,851.2516948725512,473.3196429358498,3,NPG 3x stepsize,Hopper-v5
102,103,870.8959573795128,480.7916379128995,3,NPG 3x stepsize,Hopper-v5
103,104,795.3558324129295,411.21398793951613,3,NPG 3x stepsize,Hopper-v5
104,105,792.2221398667289,403.83020075865073,3,NPG 3x stepsize,Hopper-v5
105,106,825.0771598625118,432.20104548913264,3,NPG 3x stepsize,Hopper-v5
106,107,812.0006530301299,420.3320826549962,3,NPG 3x stepsize,Hopper-v5
107,108,808.6917948589322,421.413427293662,3,NPG 3x stepsize,Hopper-v5
108,109,809.509640335024,423.15888708546214,3,NPG 3x stepsize,Hopper-v5
109,110,831.1161180894845,450.8037898213182,3,NPG 3x stepsize,Hopper-v5
110,111,850.6112884084667,470.02514996311754,3,NPG 3x stepsize,Hopper-v5
111,112,845.7432306013337,457.2157509268321,3,NPG 3x stepsize,Hopper-v5
112,113,829.2717557387505,440.95625939153945,3,NPG 3x stepsize,Hopper-v5
113,114,851.8746559993327,467.61495124706244,3,NPG 3x stepsize,Hopper-v5
114,115,854.9115262410165,484.05419825450895,3,NPG 3x stepsize,Hopper-v5
115,116,855.3833528060509,473.90939780471234,3,NPG 3x stepsize,Hopper-v5
116,117,849.6525307977603,458.2225539418579,3,NPG 3x stepsize,Hopper-v5
117,118,834.9486604062173,458.80060824530926,3,NPG 3x stepsize,Hopper-v5
118,119,828.0612305774217,442.0248601360414,3,NPG 3x stepsize,Hopper-v5
119,120,835.0806911054883,444.1734713925026,3,NPG 3x stepsize,Hopper-v5
120,121,860.78523213072,469.2146429668175,3,NPG 3x stepsize,Hopper-v5
121,122,893.8978525731499,492.2094307830538,3,NPG 3x stepsize,Hopper-v5
122,123,861.4903277832573,462.64723641352407,3,NPG 3x stepsize,Hopper-v5
123,124,855.9208712263371,458.1136444440295,3,NPG 3x stepsize,Hopper-v5
124,125,849.8884157384517,452.73007989612444,3,NPG 3x stepsize,Hopper-v5
125,126,840.6077320269974,444.2030186056455,3,NPG 3x stepsize,Hopper-v5
126,127,863.9052271051065,468.84102340729316,3,NPG 3x stepsize,Hopper-v5
127,128,874.7580244616465,479.4647900959714,3,NPG 3x stepsize,Hopper-v5
128,129,889.8440996370294,493.04530249574645,3,NPG 3x stepsize,Hopper-v5
129,130,876.3790825448865,485.96591562011895,3,NPG 3x stepsize,Hopper-v5
130,131,875.2599659375446,487.5304742457943,3,NPG 3x stepsize,Hopper-v5
131,132,828.854316772759,446.0262574562834,3,NPG 3x stepsize,Hopper-v5
132,133,819.8396748530358,436.41967823805845,3,NPG 3x stepsize,Hopper-v5
133,134,808.4030499181382,416.58698600816746,3,NPG 3x stepsize,Hopper-v5
134,135,825.8875842010601,429.26669108432884,3,NPG 3x stepsize,Hopper-v5
135,136,878.1997814208426,482.1162411438677,3,NPG 3x stepsize,Hopper-v5
136,137,878.9480731238633,504.6318239723658,3,NPG 3x stepsize,Hopper-v5
137,138,863.4251895549511,474.6691002365122,3,NPG 3x stepsize,Hopper-v5
138,139,865.3299312535479,476.1695650094837,3,NPG 3x stepsize,Hopper-v5
139,140,852.7826752326409,456.79010537790913,3,NPG 3x stepsize,Hopper-v5
