iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,108000,108000,108,108,12,1,-3.7339387553029546,9.249345184408382,1000.0,-3.7339387553029546,9.249345184408382,1000.0,-0.15997037291526794,-0.14981341361999512,nan,nan,1.8378758430480957,0.00024172266421373934,nan,0.2941223084926605,nan,nan,nan,nan,8.535141468048096,0.4402334690093994,0.0,8.975388288497925
2,2,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,216000,108000,108,108,12,1,-2.6534167336448147,9.34119183790425,1000.0,-2.6534167336448147,9.34119183790425,1000.0,-0.04655781388282776,-0.03522613272070885,nan,nan,1.8393861055374146,0.0002668190572876483,nan,0.35591164231300354,nan,nan,nan,nan,8.508008480072021,0.10930132865905762,0.0,8.617315292358398
3,3,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,324000,108000,108,108,12,1,3.253166880808141,10.786371521437657,1000.0,3.253166880808141,10.786371521437657,1000.0,0.4282626509666443,0.44527769088745117,nan,nan,1.8407824039459229,0.00040551883284933865,nan,0.3908676505088806,nan,nan,nan,nan,8.650315999984741,0.10352110862731934,0.0,8.753841876983643
4,4,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,432000,108000,108,108,12,1,8.959619076954409,11.198164906482369,1000.0,8.959619076954409,11.198164906482369,1000.0,0.8854277729988098,0.9035276174545288,nan,nan,1.8402100801467896,0.00041975779458880424,nan,0.4991554617881775,nan,nan,nan,nan,8.371161937713623,0.10770225524902344,0.0,8.478868961334229
5,5,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,540000,108000,108,108,12,1,13.096847979538483,11.096759563082205,1000.0,13.096847979538483,11.096759563082205,1000.0,1.212965965270996,1.2271559238433838,nan,nan,1.841720700263977,0.00033488732879050076,nan,0.398923397064209,nan,nan,nan,nan,8.76138973236084,0.11242270469665527,0.0,8.873816967010498
6,6,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,648000,108000,108,108,12,1,17.193136790675013,9.90887371186484,1000.0,17.193136790675013,9.90887371186484,1000.0,1.3566869497299194,1.369214415550232,nan,nan,1.8417742252349854,0.00029914910555817187,nan,0.34655866026878357,nan,nan,nan,nan,8.301748514175415,0.0991518497467041,0.0,8.400904417037964
7,7,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,756000,108000,108,108,12,1,19.114624248789912,8.67466532640011,1000.0,19.114624248789912,8.67466532640011,1000.0,1.4464423656463623,1.4546089172363281,nan,nan,1.8403750658035278,0.00019346975022926927,nan,0.28963714838027954,nan,nan,nan,nan,8.710931777954102,0.10638046264648438,0.0,8.817317724227905
8,8,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,864000,108000,108,108,12,1,21.35217568867051,6.85189908744098,1000.0,21.35217568867051,6.85189908744098,1000.0,1.5395562648773193,1.5471675395965576,nan,nan,1.8397574424743652,0.0001767021749401465,nan,0.30997607111930847,nan,nan,nan,nan,8.401651620864868,0.11000967025756836,0.0,8.511666297912598
9,9,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,972000,108000,108,108,12,1,21.61405425072092,7.866773355798741,1000.0,21.61405425072092,7.866773355798741,1000.0,1.3862650394439697,1.3922111988067627,nan,nan,1.8387901782989502,0.00013670764747075737,nan,0.31664198637008667,nan,nan,nan,nan,8.56502103805542,0.10069489479064941,0.0,8.66572093963623
10,10,natural_pg,trpo_paper,trpo_paper,Swimmer-v5,mujoco,1,1,1.0,1080000,108000,108,108,12,1,22.48548696259409,6.325412379224166,1000.0,22.48548696259409,6.325412379224166,1000.0,1.3655873537063599,1.3694053888320923,nan,nan,1.8355388641357422,8.580183202866465e-05,nan,0.2630893290042877,nan,nan,nan,nan,8.667795181274414,0.11248993873596191,0.0,8.780289888381958
