iteration,epoch,method,method_variant,estimator,env_id,suite,seed,trainable,did_update,env_steps,batch_env_steps,episodes_in_batch,episodes_in_epoch,num_workers,parallel_rollouts,train_return_mean,train_return_std,train_len_mean,ep_return_mean,ep_return_std,ep_len_mean,policy_loss_before,policy_loss_after,value_loss_before,value_loss_after,entropy,approx_kl,line_search_success,cg_norm,clip_fraction,kl_coef,value_explained_variance_before,value_explained_variance_after,collect_time_sec,update_time_sec,checkpoint_time_sec,wall_time_sec
1,1,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,1000070,1000070,99842,99842,12,1,6.849408312285389,2.4373771391268835,10.016526111255784,6.849408312285389,2.4373771391268835,10.016526111255784,3.060614824295044,3.153291702270508,nan,nan,2.7568154335021973,0.009648406878113747,1.0,0.32167088985443115,nan,nan,nan,nan,91.4419481754303,0.9200799465179443,0.0,92.36204266548157
2,2,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,2000136,1000066,90930,90930,12,1,8.046370788240424,3.6172307707076032,10.99819641482459,8.046370788240424,3.6172307707076032,10.99819641482459,3.88059401512146,4.005754470825195,nan,nan,2.7602689266204834,0.009615452028810978,1.0,0.48358118534088135,nan,nan,nan,nan,91.41214609146118,0.6227118968963623,0.0,92.03486561775208
3,3,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,3000268,1000132,79902,79902,12,1,10.084804646161805,6.519028658201036,12.516983304548072,10.084804646161805,6.519028658201036,12.516983304548072,5.599775791168213,5.797354698181152,nan,nan,2.760174036026001,0.009509903378784657,1.0,0.9085254669189453,nan,nan,nan,nan,92.11688709259033,0.6217739582061768,0.0,92.73866605758667
4,4,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,4000361,1000093,66066,66066,12,1,14.203951580736627,12.770905477750189,15.137786455968275,14.203951580736627,12.770905477750189,15.137786455968275,9.662229537963867,9.985806465148926,nan,nan,2.756054639816284,0.009660650044679642,1.0,1.5646742582321167,nan,nan,nan,nan,93.75611972808838,0.6200473308563232,0.0,94.37617230415344
5,5,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,5000504,1000143,51357,51357,12,1,22.0098602744291,20.568290846722746,19.474326771423563,22.0098602744291,20.568290846722746,19.474326771423563,16.311588287353516,16.753931045532227,nan,nan,2.745056629180908,0.009888026863336563,1.0,2.1165730953216553,nan,nan,nan,nan,94.86035251617432,0.6261558532714844,0.0,95.48651456832886
6,6,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,6000680,1000176,38840,38840,12,1,34.11272730260301,26.430001454303834,25.751184346035014,34.11272730260301,26.430001454303834,25.751184346035014,23.572050094604492,24.0404052734375,nan,nan,2.7285923957824707,0.009881481528282166,1.0,2.436915159225464,nan,nan,nan,nan,96.65556335449219,0.6197612285614014,0.0,97.27533006668091
7,7,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,7000904,1000224,30265,30265,12,1,48.89916185515684,27.245223342373095,33.048868329753844,48.89916185515684,27.245223342373095,33.048868329753844,29.641916275024414,30.033958435058594,nan,nan,2.7069411277770996,0.009542842395603657,1.0,2.5308735370635986,nan,nan,nan,nan,97.56120991706848,0.6258931159973145,0.0,98.18710827827454
8,8,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,8001184,1000280,25239,25239,12,1,62.64488419400754,25.03297408554484,39.632315067950394,62.64488419400754,25.03297408554484,39.632315067950394,34.51972961425781,34.806034088134766,nan,nan,2.681447744369507,0.009069344028830528,1.0,2.1578705310821533,nan,nan,nan,nan,98.17209959030151,0.6163222789764404,0.0,98.78842735290527
9,9,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,9001581,1000397,21494,21494,12,1,76.77866579659045,28.536749723290328,46.54308179026705,76.77866579659045,28.536749723290328,46.54308179026705,40.662864685058594,40.94731140136719,nan,nan,2.660796642303467,0.009189913980662823,1.0,2.141505241394043,nan,nan,nan,nan,98.1297378540039,0.6206803321838379,0.0,98.75042295455933
10,10,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,10002057,1000476,18067,18067,12,1,94.51739186539056,36.84043309638914,55.375878673825206,94.51739186539056,36.84043309638914,55.375878673825206,48.799922943115234,49.10569763183594,nan,nan,2.654707431793213,0.009486722759902477,1.0,2.2731235027313232,nan,nan,nan,nan,98.61468553543091,0.630312442779541,0.0,99.2450041770935
11,11,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,11002498,1000441,15011,15011,12,1,119.63483979197278,46.09347964265609,66.64719205915662,119.63483979197278,46.09347964265609,66.64719205915662,59.47523498535156,59.80637741088867,nan,nan,2.6483232975006104,0.009340014308691025,1.0,2.5086498260498047,nan,nan,nan,nan,99.03750443458557,0.6200072765350342,0.0,99.65751719474792
12,12,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,12002877,1000379,12714,12714,12,1,151.27524328518888,53.0741586733548,78.68326254522573,151.27524328518888,53.0741586733548,78.68326254522573,71.81114959716797,72.15383911132812,nan,nan,2.6365585327148438,0.009348482824862003,1.0,2.3140039443969727,nan,nan,nan,nan,98.64117980003357,0.6227381229400635,0.0,99.2639229297638
13,13,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,13003387,1000510,11277,11277,12,1,181.4136865408335,49.18874614596723,88.72129112352576,181.4136865408335,49.18874614596723,88.72129112352576,81.99327087402344,82.27912139892578,nan,nan,2.619891881942749,0.009104241617023945,1.0,2.15080189704895,nan,nan,nan,nan,98.79872941970825,0.6192772388458252,0.0,99.41801285743713
14,14,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,14003829,1000442,10527,10527,12,1,203.4792257881533,34.820165983585326,95.0358126721763,203.4792257881533,34.820165983585326,95.0358126721763,88.7067642211914,88.88050842285156,nan,nan,2.5984904766082764,0.008575664833188057,1.0,1.4426027536392212,nan,nan,nan,nan,99.06993055343628,0.6232271194458008,0.0,99.69316291809082
15,15,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,15004300,1000471,10183,10183,12,1,214.89483803259083,21.406131513912733,98.2491407247373,214.89483803259083,21.406131513912733,98.2491407247373,91.99652099609375,92.09302520751953,nan,nan,2.5881600379943848,0.007650342769920826,1.0,1.062659740447998,nan,nan,nan,nan,98.79099082946777,0.6215338706970215,0.0,99.41252970695496
16,16,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,16005163,1000863,9964,9964,12,1,220.1560066903421,14.07857648319991,100.4479124849458,220.1560066903421,14.07857648319991,100.4479124849458,93.18555450439453,93.31208801269531,nan,nan,2.5933916568756104,0.008514562621712685,1.0,1.1001185178756714,nan,nan,nan,nan,98.96435022354126,0.6218891143798828,0.0,99.58624362945557
17,17,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,17005770,1000607,9924,9924,12,1,223.19689814768762,9.944349141976822,100.82698508665861,223.19689814768762,9.944349141976822,100.82698508665861,94.14064025878906,94.23170471191406,nan,nan,2.594119071960449,0.007295696996152401,1.0,0.9958269000053406,nan,nan,nan,nan,98.89895009994507,0.6211283206939697,0.0,99.52008271217346
18,18,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,18006458,1000688,9617,9617,12,1,228.25716413386033,11.305646224420443,104.0540709160861,228.25716413386033,11.305646224420443,104.0540709160861,95.16095733642578,95.26089477539062,nan,nan,2.61392879486084,0.008422143757343292,1.0,0.9656631350517273,nan,nan,nan,nan,98.83882713317871,0.6253676414489746,0.0,99.46419906616211
19,19,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,19007283,1000825,9300,9300,12,1,233.1891656870955,13.151174438146759,107.61559139784946,233.1891656870955,13.151174438146759,107.61559139784946,96.074462890625,96.17498779296875,nan,nan,2.594493865966797,0.008633547462522984,1.0,0.9007976651191711,nan,nan,nan,nan,98.98557949066162,0.619218111038208,0.0,99.60480332374573
20,20,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,20007868,1000585,9232,9232,12,1,236.81740942136187,12.963891751507308,108.38225736568458,236.81740942136187,12.963891751507308,108.38225736568458,97.31446838378906,97.4291763305664,nan,nan,2.5897507667541504,0.008428159169852734,1.0,1.0233070850372314,nan,nan,nan,nan,98.46847796440125,0.6207389831542969,0.0,99.08922123908997
21,21,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,21008575,1000707,9091,9091,12,1,243.4367015133737,14.803807097445146,110.07666923330767,243.4367015133737,14.803807097445146,110.07666923330767,99.40802764892578,99.52857971191406,nan,nan,2.6162264347076416,0.008621231652796268,1.0,0.9972040057182312,nan,nan,nan,nan,98.98548197746277,0.6256437301635742,0.0,99.6111307144165
22,22,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,22009070,1000495,8792,8792,12,1,255.57825672895618,18.820960262161517,113.79606460418562,255.57825672895618,18.820960262161517,113.79606460418562,103.24653625488281,103.40838623046875,nan,nan,2.6070804595947266,0.008848861791193485,1.0,1.3744864463806152,nan,nan,nan,nan,97.93469285964966,0.6240875720977783,0.0,98.55878520011902
23,23,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,23009975,1000905,8529,8529,12,1,270.1018114955242,19.23758393837774,117.35314808301091,270.1018114955242,19.23758393837774,117.35314808301091,108.19001007080078,108.3557357788086,nan,nan,2.5927340984344482,0.008770409040153027,1.0,1.414610743522644,nan,nan,nan,nan,97.24548816680908,0.6177268028259277,0.0,97.86321997642517
24,24,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,24010684,1000709,8155,8155,12,1,284.88200165115796,18.973186229536488,122.71109748620478,284.88200165115796,18.973186229536488,122.71109748620478,112.16476440429688,112.30738830566406,nan,nan,2.608574628829956,0.008547843433916569,1.0,1.3644938468933105,nan,nan,nan,nan,96.4523184299469,0.6233794689178467,0.0,97.07570242881775
25,25,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,25011311,1000627,7953,7953,12,1,295.6842689434059,16.88199285580637,125.81755312460707,295.6842689434059,16.88199285580637,125.81755312460707,115.25872802734375,115.41835021972656,nan,nan,2.6004278659820557,0.008793995715677738,1.0,1.286689043045044,nan,nan,nan,nan,96.1454029083252,0.6313214302062988,0.0032482147216796875,96.77997875213623
26,26,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,26012145,1000834,7848,7848,12,1,302.85022554391674,18.558892437538137,127.52726809378186,302.85022554391674,18.558892437538137,127.52726809378186,117.55923461914062,117.69793701171875,nan,nan,2.6196606159210205,0.008559525944292545,1.0,1.2993711233139038,nan,nan,nan,nan,95.5934374332428,0.6197316646575928,0.0,96.21317291259766
27,27,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,27013053,1000908,7712,7712,12,1,310.4891318903983,19.665683718143015,129.78578838174275,310.4891318903983,19.665683718143015,129.78578838174275,119.66854095458984,119.80655670166016,nan,nan,2.592907667160034,0.008348568342626095,1.0,1.3022143840789795,nan,nan,nan,nan,95.37863802909851,0.6185626983642578,0.0,95.99720549583435
28,28,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,28013923,1000870,7698,7698,12,1,317.34998503937504,18.035588829833934,130.0168875032476,317.34998503937504,18.035588829833934,130.0168875032476,122.65071868896484,122.78712463378906,nan,nan,2.58396053314209,0.009024105966091156,1.0,1.1191080808639526,nan,nan,nan,nan,94.99014949798584,0.6222219467163086,0.0,95.61237645149231
29,29,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,29014536,1000613,7604,7604,12,1,326.1340080961073,21.03950881517803,131.59034718569174,326.1340080961073,21.03950881517803,131.59034718569174,125.8360366821289,125.98075103759766,nan,nan,2.5625979900360107,0.008684147149324417,1.0,1.2206785678863525,nan,nan,nan,nan,95.10594391822815,0.6192624568939209,0.0,95.72521138191223
30,30,trpo,trpo_paper,trpo_paper,Hopper-v5,mujoco,0,1,1.0,30015478,1000942,7475,7475,12,1,334.0911440912703,20.58175427877835,133.90528428093646,334.0911440912703,20.58175427877835,133.90528428093646,128.0016326904297,128.1641387939453,nan,nan,2.549802541732788,0.009248064830899239,1.0,1.1746597290039062,nan,nan,nan,nan,95.09481382369995,0.6212692260742188,0.0,95.71608829498291
